filepath,Block,Prolongation,SoundRep,WordRep,Interjection,Fluent,transcript
clips/StutteringIsCool/52/StutteringIsCool_52_38.wav,0,0,0,0,0,1," that I had, I was a gal with that."
clips/StutteringIsCool/53/StutteringIsCool_53_0.wav,0,1,0,0,0,0," Is that, I think?"
clips/StutteringIsCool/53/StutteringIsCool_53_1.wav,0,0,0,0,0,1, bumbling yourself and all that.
clips/StutteringIsCool/53/StutteringIsCool_53_2.wav,0,1,0,1,0,0, and it fits
clips/StutteringIsCool/53/StutteringIsCool_53_3.wav,0,0,0,1,0,0, It takes creativity. It takes...
clips/StutteringIsCool/53/StutteringIsCool_53_4.wav,0,0,0,0,0,1," I don't want to say convinced, but that's what though."
clips/StutteringIsCool/53/StutteringIsCool_53_7.wav,0,0,0,0,0,1, fight and all that.
clips/StutteringIsCool/53/StutteringIsCool_53_8.wav,0,1,0,0,0,0, of this podcast.
clips/StutteringIsCool/53/StutteringIsCool_53_9.wav,0,0,0,0,0,1, and if you're stuck for
clips/StutteringIsCool/53/StutteringIsCool_53_12.wav,0,0,0,0,0,1, whatever it is that we want to achieve.
clips/StutteringIsCool/53/StutteringIsCool_53_13.wav,0,1,0,0,0,0, early 1980s action.
clips/StutteringIsCool/53/StutteringIsCool_53_14.wav,0,0,0,0,1,0, and get rid of saying like.
clips/StutteringIsCool/53/StutteringIsCool_53_15.wav,0,0,0,0,0,1, that's just the way life works.
clips/StutteringIsCool/53/StutteringIsCool_53_16.wav,0,0,0,0,0,1, It's not what I want and
clips/StutteringIsCool/53/StutteringIsCool_53_19.wav,0,0,1,0,0,0, go and
clips/StutteringIsCool/53/StutteringIsCool_53_21.wav,1,0,0,0,1,0, makes you appear confident.
clips/StutteringIsCool/53/StutteringIsCool_53_24.wav,1,0,0,0,0,0, who has a particular challenge.
clips/StutteringIsCool/53/StutteringIsCool_53_25.wav,1,0,0,0,0,0, And it gives you a chance.
clips/StutteringIsCool/53/StutteringIsCool_53_27.wav,1,0,0,0,0,0, When I read the summary I thought that was
clips/StutteringIsCool/53/StutteringIsCool_53_28.wav,0,1,1,0,0,0, Matter for in the title.
clips/StutteringIsCool/53/StutteringIsCool_53_29.wav,1,0,0,0,0,0, the phoenix rising out of the ashes or whatever.
clips/StutteringIsCool/53/StutteringIsCool_53_33.wav,0,0,0,0,0,1, that has a character that is...
clips/StutteringIsCool/53/StutteringIsCool_53_35.wav,1,0,1,0,0,0, community has changed.
clips/StutteringIsCool/53/StutteringIsCool_53_37.wav,1,0,1,0,0,0, Thanks for coming on.
clips/StutteringIsCool/53/StutteringIsCool_53_38.wav,0,0,0,0,0,1, and what I've learned.
clips/StutteringIsCool/54/StutteringIsCool_54_0.wav,1,1,0,0,1,0, well and you'll realize hmm.
clips/StutteringIsCool/54/StutteringIsCool_54_1.wav,0,0,0,0,0,1, I think it's ISA Sturdering.org.
clips/StutteringIsCool/54/StutteringIsCool_54_6.wav,0,0,0,1,0,0, It's using me I gotta take a take a joke.
clips/StutteringIsCool/54/StutteringIsCool_54_7.wav,0,0,0,0,1,0," Um, um,"
clips/StutteringIsCool/54/StutteringIsCool_54_12.wav,1,0,1,0,1,0," So, just try..."
clips/StutteringIsCool/54/StutteringIsCool_54_18.wav,1,0,0,0,0,0, I've heard that many times this-
clips/StutteringIsCool/54/StutteringIsCool_54_20.wav,1,1,0,0,0,0, I was there. I thought it was big.
clips/StutteringIsCool/54/StutteringIsCool_54_23.wav,1,1,0,0,1,0, Let me see.
clips/StutteringIsCool/54/StutteringIsCool_54_31.wav,1,1,0,1,0,0, the happy happy stuff
clips/StutteringIsCool/54/StutteringIsCool_54_33.wav,0,0,1,0,0,0, or a sibling or what have you.
clips/StutteringIsCool/54/StutteringIsCool_54_39.wav,0,1,0,0,0,0, to do when your nerves
clips/StutteringIsCool/55/StutteringIsCool_55_2.wav,0,0,0,0,0,1, different speaking situations.
clips/StutteringIsCool/55/StutteringIsCool_55_5.wav,0,0,0,0,0,1, results are does it?
clips/StutteringIsCool/55/StutteringIsCool_55_17.wav,0,0,0,0,0,1, companies to
clips/StutteringIsCool/55/StutteringIsCool_55_19.wav,1,0,1,0,0,0, crawling speech
clips/StutteringIsCool/55/StutteringIsCool_55_21.wav,0,1,0,0,1,0, good start right up.
clips/StutteringIsCool/55/StutteringIsCool_55_24.wav,0,0,0,0,1,0, Barmas first just
clips/StutteringIsCool/55/StutteringIsCool_55_25.wav,0,1,0,0,1,0, 50 years.
clips/StutteringIsCool/55/StutteringIsCool_55_29.wav,1,0,0,0,0,0, and the facial impressions.
clips/StutteringIsCool/55/StutteringIsCool_55_32.wav,0,0,0,0,1,0," other than fans, but people have toppings."
clips/StutteringIsCool/55/StutteringIsCool_55_33.wav,0,1,1,0,0,0," above a cure, but..."
clips/StutteringIsCool/55/StutteringIsCool_55_34.wav,1,0,0,0,1,0, to find the cure. But
clips/StutteringIsCool/55/StutteringIsCool_55_35.wav,0,0,0,0,0,1, Virtual reality can cure...
clips/StutteringIsCool/55/StutteringIsCool_55_36.wav,0,0,0,0,0,1, But now we're really getting into what's gonna happen.
clips/StutteringIsCool/55/StutteringIsCool_55_38.wav,0,1,0,0,1,0,
clips/StutteringIsCool/56/StutteringIsCool_56_2.wav,1,0,0,0,0,0,D Looks pretty
clips/StutteringIsCool/56/StutteringIsCool_56_4.wav,0,0,0,0,0,1, Audio feedback I think it's called
clips/StutteringIsCool/56/StutteringIsCool_56_7.wav,0,0,0,0,0,1, time I don't start.
clips/StutteringIsCool/56/StutteringIsCool_56_8.wav,0,0,0,0,1,0," So, but other than that."
clips/StutteringIsCool/56/StutteringIsCool_56_14.wav,1,0,0,0,1,0, coping I guess mechanism.
clips/StutteringIsCool/56/StutteringIsCool_56_20.wav,0,0,0,0,0,1, to love this time community because...
clips/StutteringIsCool/56/StutteringIsCool_56_21.wav,0,0,0,0,0,1, There are so many people.
clips/StutteringIsCool/56/StutteringIsCool_56_22.wav,0,0,0,0,0,1, and the SA chapters throughout the United States.
clips/StutteringIsCool/56/StutteringIsCool_56_26.wav,0,0,1,0,0,0, But like I said it in my
clips/StutteringIsCool/56/StutteringIsCool_56_35.wav,0,0,0,0,1,0," You know, like the girl that..."
clips/StutteringIsCool/56/StutteringIsCool_56_39.wav,0,0,0,1,0,0, found out or they found out that I stuttered.
clips/StutteringIsCool/57/StutteringIsCool_57_7.wav,0,0,0,0,0,1, When I first started this podcast I didn't.
clips/StutteringIsCool/57/StutteringIsCool_57_10.wav,0,1,0,0,0,0, I should have to hear the water.
clips/StutteringIsCool/57/StutteringIsCool_57_12.wav,0,0,0,0,0,1, for stuttering and cuddling.
clips/StutteringIsCool/57/StutteringIsCool_57_13.wav,1,1,0,0,0,0, Why should you?
clips/StutteringIsCool/57/StutteringIsCool_57_14.wav,0,0,0,0,0,1, proud of your stud ring.
clips/StutteringIsCool/57/StutteringIsCool_57_15.wav,1,0,1,0,0,0, and has stood there forever.
clips/StutteringIsCool/57/StutteringIsCool_57_22.wav,1,0,0,0,1,0, and I did talks about this.
clips/StutteringIsCool/57/StutteringIsCool_57_24.wav,0,0,0,0,0,1, this episode because it's been
clips/StutteringIsCool/57/StutteringIsCool_57_25.wav,1,0,0,0,1,0, It's been very rainy very
clips/StutteringIsCool/57/StutteringIsCool_57_28.wav,0,0,1,1,1,0, the Indian stabbing is
clips/StutteringIsCool/57/StutteringIsCool_57_29.wav,0,0,0,0,0,1, on September 30th the
clips/StutteringIsCool/57/StutteringIsCool_57_30.wav,0,0,0,0,0,1, the weekend of September 30th.
clips/StutteringIsCool/57/StutteringIsCool_57_35.wav,0,0,0,0,1,0," Okay, talk STERMING QAF"
clips/StutteringIsCool/57/StutteringIsCool_57_37.wav,0,0,0,0,0,1, and then hopefully I'll make it to Japan.
clips/StutteringIsCool/58/StutteringIsCool_58_8.wav,0,0,0,0,1,0," you know, facing the fear of stuttering."
clips/StutteringIsCool/58/StutteringIsCool_58_12.wav,0,0,0,1,1,0, and that's in life is over.
clips/StutteringIsCool/58/StutteringIsCool_58_14.wav,0,0,1,0,1,0," And no, maybe you have..."
clips/StutteringIsCool/58/StutteringIsCool_58_15.wav,0,0,0,0,1,0, maybe not my next episode.
clips/StutteringIsCool/58/StutteringIsCool_58_16.wav,1,0,1,1,0,0," I'll be going to, I've mentioned my previous, previous"
clips/StutteringIsCool/58/StutteringIsCool_58_18.wav,1,0,0,0,0,0, So I'm hoping to...
clips/StutteringIsCool/58/StutteringIsCool_58_23.wav,0,1,0,0,1,0, the next segment out.
clips/StutteringIsCool/58/StutteringIsCool_58_24.wav,0,0,0,0,0,1, My stutter was pretty severe.
clips/StutteringIsCool/58/StutteringIsCool_58_27.wav,0,1,0,0,0,0, Pro longings and
clips/StutteringIsCool/58/StutteringIsCool_58_28.wav,1,1,0,0,0,0, The first weekend of
clips/StutteringIsCool/58/StutteringIsCool_58_29.wav,1,0,0,0,1,0, and cladering us for the Asian.
clips/StutteringIsCool/58/StutteringIsCool_58_32.wav,0,1,0,0,1,0," you know, much of this is"
clips/StutteringIsCool/58/StutteringIsCool_58_33.wav,1,0,0,0,0,0," skills, that's the most important thing."
clips/StutteringIsCool/58/StutteringIsCool_58_36.wav,0,0,0,0,0,1, This is a Bargit Taurus.
clips/StutteringIsCool/58/StutteringIsCool_58_39.wav,0,0,0,0,0,1, It makes jokes about the stuttering.
clips/StutteringIsCool/59/StutteringIsCool_59_4.wav,0,0,0,0,0,1, We can't persevere.
clips/StutteringIsCool/59/StutteringIsCool_59_10.wav,1,0,0,0,0,0, no matter what the volume.
clips/StutteringIsCool/59/StutteringIsCool_59_12.wav,0,0,0,0,1,0, while I go for a walk.
clips/StutteringIsCool/59/StutteringIsCool_59_14.wav,0,0,0,0,1,0, on the other side of the street that you could hear.
clips/StutteringIsCool/59/StutteringIsCool_59_15.wav,0,0,0,0,0,1, that I was able to do.
clips/StutteringIsCool/59/StutteringIsCool_59_20.wav,0,0,1,1,0,0, So it was really really nice.
clips/StutteringIsCool/59/StutteringIsCool_59_24.wav,0,0,0,0,0,1," For the Nordic Starryn Seminar, I wind up..."
clips/StutteringIsCool/59/StutteringIsCool_59_26.wav,0,0,0,0,0,1, as well so I could speak French with my friends.
clips/StutteringIsCool/59/StutteringIsCool_59_30.wav,0,1,0,1,0,0, I guess... I guess this...
clips/StutteringIsCool/59/StutteringIsCool_59_35.wav,1,0,0,0,1,0, this week she was like you know
clips/StutteringIsCool/59/StutteringIsCool_59_36.wav,0,0,0,0,0,1, And on the other hand the world
clips/StutteringIsCool/59/StutteringIsCool_59_39.wav,0,0,0,0,1,0, We were chatting about this last night.
clips/StutteringIsCool/60/StutteringIsCool_60_0.wav,0,0,0,0,0,1," way, stuttering is misinterpreted."
clips/StutteringIsCool/60/StutteringIsCool_60_1.wav,1,0,0,0,1,0, throughout October. Got.
clips/StutteringIsCool/60/StutteringIsCool_60_2.wav,0,1,0,1,1,0, seem to be a great up.
clips/StutteringIsCool/60/StutteringIsCool_60_3.wav,0,0,0,0,0,1, for 2018 and the rest of 2017
clips/StutteringIsCool/60/StutteringIsCool_60_5.wav,1,0,0,0,1,0, In the video you will also see or
clips/StutteringIsCool/60/StutteringIsCool_60_6.wav,1,0,1,0,1,0, conference along with my.
clips/StutteringIsCool/60/StutteringIsCool_60_10.wav,1,0,1,0,1,0, around and trying to take.
clips/StutteringIsCool/60/StutteringIsCool_60_11.wav,0,1,0,1,0,0, Kenya and his his ex
clips/StutteringIsCool/60/StutteringIsCool_60_12.wav,0,0,0,0,0,1, I have to admit I forgot that feeling.
clips/StutteringIsCool/60/StutteringIsCool_60_16.wav,0,0,0,1,1,0," chance to make a few new, for new..."
clips/StutteringIsCool/60/StutteringIsCool_60_18.wav,1,0,1,1,1,0,
clips/StutteringIsCool/60/StutteringIsCool_60_20.wav,1,0,0,0,1,0, and being more...
clips/StutteringIsCool/60/StutteringIsCool_60_24.wav,1,0,0,0,0,0, The conference. Let's rewind a bit.
clips/StutteringIsCool/60/StutteringIsCool_60_25.wav,0,1,0,0,0,0, I guess to put it very late.
clips/StutteringIsCool/60/StutteringIsCool_60_27.wav,1,0,0,0,0,0, them. If window I was part
clips/StutteringIsCool/60/StutteringIsCool_60_28.wav,1,0,0,0,0,0, So try make it to a stuttering conference and
clips/StutteringIsCool/60/StutteringIsCool_60_31.wav,1,1,0,0,0,0, a great time and
clips/StutteringIsCool/60/StutteringIsCool_60_32.wav,1,1,0,0,0,0, and our events provide
clips/StutteringIsCool/60/StutteringIsCool_60_33.wav,0,0,0,0,0,1, Thank you Dan. Thank you Alexander.
clips/StutteringIsCool/60/StutteringIsCool_60_36.wav,0,0,0,1,1,0, So my plans future plans for stutter
clips/StutteringIsCool/60/StutteringIsCool_60_38.wav,0,0,0,0,0,1, International Staring Awareness Day Online.
clips/StutteringIsCool/60/StutteringIsCool_60_39.wav,0,0,0,0,1,0, and everyone would see me walk in and...
clips/StutteringIsCool/61/StutteringIsCool_61_0.wav,0,1,0,0,1,0, I was on Facebook.
clips/StutteringIsCool/61/StutteringIsCool_61_2.wav,0,0,0,0,1,0, the stutters.
clips/StutteringIsCool/61/StutteringIsCool_61_3.wav,1,0,0,0,0,0, in your community.
clips/StutteringIsCool/61/StutteringIsCool_61_4.wav,0,0,0,1,0,0, I feel like I've been able to
clips/StutteringIsCool/61/StutteringIsCool_61_5.wav,1,0,0,0,1,0," confident, very..."
clips/StutteringIsCool/61/StutteringIsCool_61_7.wav,1,0,0,1,0,0," Think, think about that."
clips/StutteringIsCool/61/StutteringIsCool_61_8.wav,0,0,0,0,0,1, with technology changing.
clips/StutteringIsCool/61/StutteringIsCool_61_9.wav,1,0,0,0,0,0, I'm at TAR 2 call people.
clips/StutteringIsCool/61/StutteringIsCool_61_10.wav,0,0,0,0,0,1, in the world to talk.
clips/StutteringIsCool/61/StutteringIsCool_61_11.wav,0,0,0,0,1,0," You know, I should probably do a show."
clips/StutteringIsCool/61/StutteringIsCool_61_12.wav,0,1,0,0,1,0, Me.
clips/StutteringIsCool/61/StutteringIsCool_61_13.wav,1,0,0,0,0,0, I enjoy talking to people still.
clips/StutteringIsCool/61/StutteringIsCool_61_15.wav,0,0,0,0,1,0," For me, I'm the internite."
clips/StutteringIsCool/61/StutteringIsCool_61_17.wav,0,0,0,1,1,0, 13 videos and over 12
clips/StutteringIsCool/61/StutteringIsCool_61_19.wav,0,0,0,0,0,1, and here I am just repeating my
clips/StutteringIsCool/61/StutteringIsCool_61_22.wav,0,0,0,0,0,1, People who stutter often avoid much more than...
clips/StutteringIsCool/61/StutteringIsCool_61_23.wav,0,0,0,0,0,1, avoidance can include working around certain
clips/StutteringIsCool/61/StutteringIsCool_61_25.wav,0,0,0,0,0,1," Well, it turns out maybe not."
clips/StutteringIsCool/61/StutteringIsCool_61_27.wav,0,0,0,0,0,1, Technology is actually a wonderful tool.
clips/StutteringIsCool/61/StutteringIsCool_61_30.wav,0,0,0,0,0,1, and I use it a lot.
clips/StutteringIsCool/61/StutteringIsCool_61_31.wav,1,1,0,0,1,0, I'd like to meet you.
clips/StutteringIsCool/61/StutteringIsCool_61_33.wav,0,0,0,1,0,0, other people who stutter.
clips/StutteringIsCool/61/StutteringIsCool_61_35.wav,0,1,0,0,1,0, sort of you have this
clips/StutteringIsCool/61/StutteringIsCool_61_36.wav,1,1,0,0,0,0, tool as a friend.
clips/StutteringIsCool/61/StutteringIsCool_61_37.wav,0,0,0,0,0,1, But never forget there's
clips/StutteringIsCool/61/StutteringIsCool_61_38.wav,1,0,0,1,0,0, but people are people.
clips/StutteringIsCool/62/StutteringIsCool_62_0.wav,0,0,0,0,1,0, I remember seeing that a few
clips/StutteringIsCool/62/StutteringIsCool_62_1.wav,1,0,0,1,1,0, even I worked my
clips/StutteringIsCool/62/StutteringIsCool_62_4.wav,0,0,0,1,0,0," Yeah, yeah, it was like of course."
clips/StutteringIsCool/62/StutteringIsCool_62_17.wav,1,0,0,1,0,0," Okay, can you tell me?"
clips/StutteringIsCool/62/StutteringIsCool_62_18.wav,1,0,0,0,1,0, your book is a great exam.
clips/StutteringIsCool/62/StutteringIsCool_62_19.wav,1,0,0,0,0,0, You never know
clips/StutteringIsCool/62/StutteringIsCool_62_20.wav,0,0,0,0,0,1," that when your parents say something, you..."
clips/StutteringIsCool/62/StutteringIsCool_62_21.wav,1,0,0,0,0,0, you just kind of ignore them but when your uncle
clips/StutteringIsCool/62/StutteringIsCool_62_23.wav,1,1,1,0,1,0, flowing ups and tottering. Okay.
clips/StutteringIsCool/62/StutteringIsCool_62_25.wav,1,0,0,1,1,0, I mean it was
clips/StutteringIsCool/62/StutteringIsCool_62_26.wav,0,0,0,0,0,1, was one of those things that I got picked on live.
clips/StutteringIsCool/62/StutteringIsCool_62_28.wav,0,0,0,1,0,0, just one of those things that happen when I talk.
clips/StutteringIsCool/62/StutteringIsCool_62_29.wav,1,0,0,0,1,0, Del국 he already. I know you. Yeah. Do you
clips/StutteringIsCool/62/StutteringIsCool_62_30.wav,0,0,0,0,0,1, man rich guy was in granny
clips/StutteringIsCool/62/StutteringIsCool_62_31.wav,1,1,0,0,1,0, really had like and I want
clips/StutteringIsCool/62/StutteringIsCool_62_32.wav,1,1,0,0,0,0," Yeah, yeah, nice."
clips/StutteringIsCool/62/StutteringIsCool_62_33.wav,0,0,0,0,0,1, the only person in my family that stutters.
clips/StutteringIsCool/62/StutteringIsCool_62_34.wav,1,0,1,1,0,0, It forced me to get together.
clips/StutteringIsCool/62/StutteringIsCool_62_36.wav,0,0,1,0,1,0, four one.
clips/StutteringIsCool/62/StutteringIsCool_62_37.wav,1,0,0,1,1,0, Valla Valla
clips/StutteringIsCool/62/StutteringIsCool_62_39.wav,0,0,0,0,1,0, Worth it. Yeah.
clips/StutteringIsCool/63/StutteringIsCool_63_3.wav,0,0,0,0,0,1, Though she didn't get to become a speech but...
clips/StutteringIsCool/63/StutteringIsCool_63_7.wav,0,0,0,1,1,0," Uh, uh, I will see."
clips/StutteringIsCool/63/StutteringIsCool_63_10.wav,0,0,0,0,0,1, or they have...
clips/StutteringIsCool/63/StutteringIsCool_63_11.wav,0,0,0,0,1,0, They have gone on.
clips/StutteringIsCool/63/StutteringIsCool_63_18.wav,0,1,0,0,1,0, the plan for you.
clips/StutteringIsCool/63/StutteringIsCool_63_19.wav,0,0,0,1,1,0," Yeah, yeah."
clips/StutteringIsCool/63/StutteringIsCool_63_20.wav,0,1,0,1,0,0, My...
clips/StutteringIsCool/63/StutteringIsCool_63_22.wav,1,0,0,1,1,0," Um, um, um,"
clips/StutteringIsCool/63/StutteringIsCool_63_23.wav,0,1,0,0,1,0, that
clips/StutteringIsCool/63/StutteringIsCool_63_24.wav,0,0,0,0,0,1, Facebook and Instagram.
clips/StutteringIsCool/63/StutteringIsCool_63_25.wav,1,0,0,1,0,0, It's like...
clips/StutteringIsCool/63/StutteringIsCool_63_26.wav,0,0,1,1,1,0, It's a like
clips/StutteringIsCool/63/StutteringIsCool_63_27.wav,1,1,0,0,0,0, was there a reason for an
clips/StutteringIsCool/63/StutteringIsCool_63_29.wav,0,0,0,0,0,1, rest it in a some way.
clips/StutteringIsCool/63/StutteringIsCool_63_33.wav,1,1,0,0,0,0, I think we...
clips/StutteringIsCool/63/StutteringIsCool_63_34.wav,0,0,0,0,0,1, more than change.
clips/StutteringIsCool/63/StutteringIsCool_63_35.wav,0,0,0,0,0,1, You're actually doing something about it that's gonna help.
clips/StutteringIsCool/63/StutteringIsCool_63_39.wav,0,0,0,0,0,1, People they maybe don't have.
clips/StutteringIsCool/64/StutteringIsCool_64_0.wav,0,0,0,0,1,0, which I am not a me.
clips/StutteringIsCool/64/StutteringIsCool_64_2.wav,1,0,0,1,0,0, social basis of healing.
clips/StutteringIsCool/64/StutteringIsCool_64_4.wav,0,0,0,0,1,0, We have another
clips/StutteringIsCool/64/StutteringIsCool_64_6.wav,1,0,0,0,0,0, people have been stirring cluttering for a long time.
clips/StutteringIsCool/64/StutteringIsCool_64_7.wav,1,0,1,0,0,0, try looking it up.
clips/StutteringIsCool/64/StutteringIsCool_64_9.wav,0,0,1,0,1,0," time. In fact,"
clips/StutteringIsCool/64/StutteringIsCool_64_10.wav,0,0,0,0,0,1, the age of four.
clips/StutteringIsCool/64/StutteringIsCool_64_11.wav,0,0,0,0,0,1, to know why I didn't talk.
clips/StutteringIsCool/64/StutteringIsCool_64_12.wav,0,0,0,0,0,1, therapist here and
clips/StutteringIsCool/64/StutteringIsCool_64_15.wav,0,1,0,0,0,0, there's a problem they don't
clips/StutteringIsCool/64/StutteringIsCool_64_16.wav,0,0,0,0,0,1, Tell them that...
clips/StutteringIsCool/64/StutteringIsCool_64_17.wav,0,0,1,1,0,0, a response and so
clips/StutteringIsCool/64/StutteringIsCool_64_21.wav,0,0,0,0,0,1, and or concise manner.
clips/StutteringIsCool/64/StutteringIsCool_64_23.wav,1,0,0,1,1,0," Well, I think."
clips/StutteringIsCool/64/StutteringIsCool_64_25.wav,0,0,0,0,0,1, respond to what is going on.
clips/StutteringIsCool/64/StutteringIsCool_64_27.wav,1,0,0,0,0,0, Think
clips/StutteringIsCool/64/StutteringIsCool_64_28.wav,0,0,1,1,0,0, that I met people.
clips/StutteringIsCool/64/StutteringIsCool_64_31.wav,1,0,0,1,1,0," Oh yeah, yeah, yeah, speak."
clips/StutteringIsCool/64/StutteringIsCool_64_35.wav,1,1,0,0,0,0, And this is the
clips/StutteringIsCool/64/StutteringIsCool_64_36.wav,0,0,0,0,0,1, and other fluency disorders.
clips/StutteringIsCool/64/StutteringIsCool_64_37.wav,0,1,0,0,0,0," again, you CHI organization."
clips/StutteringIsCool/64/StutteringIsCool_64_39.wav,0,1,0,0,0,0, And so far we have delegates sign
clips/StutteringIsCool/65/StutteringIsCool_65_2.wav,0,0,0,0,0,1, and my dad looked at me.
clips/StutteringIsCool/65/StutteringIsCool_65_6.wav,0,0,0,0,0,1, They don't matter.
clips/StutteringIsCool/65/StutteringIsCool_65_9.wav,0,0,0,0,0,1," again, it's message so clear."
clips/StutteringIsCool/65/StutteringIsCool_65_15.wav,0,0,0,0,0,1, They really didn't care.
clips/StutteringIsCool/65/StutteringIsCool_65_21.wav,1,0,0,0,0,0, Thank you.
clips/StutteringIsCool/65/StutteringIsCool_65_25.wav,0,0,0,1,0,0, mind but I had given it away.
clips/StutteringIsCool/66/StutteringIsCool_66_0.wav,1,0,0,0,0,0, Murray also did a great job.
clips/StutteringIsCool/66/StutteringIsCool_66_2.wav,1,0,0,1,1,0, the information.
clips/StutteringIsCool/66/StutteringIsCool_66_3.wav,1,0,0,1,0,0, that Japan something something
clips/StutteringIsCool/66/StutteringIsCool_66_4.wav,0,0,0,0,1,0, So what do you call that guy?
clips/StutteringIsCool/66/StutteringIsCool_66_8.wav,0,1,0,0,0,0, is that the stuttering community
clips/StutteringIsCool/66/StutteringIsCool_66_11.wav,0,0,0,0,0,1, So what does that mean? Are we going to start?
clips/StutteringIsCool/66/StutteringIsCool_66_13.wav,0,0,0,0,1,0," and midged takers, Zoom down"
clips/StutteringIsCool/66/StutteringIsCool_66_18.wav,0,1,0,0,1,0," in each country, culture, you know."
clips/StutteringIsCool/66/StutteringIsCool_66_20.wav,1,1,0,0,1,0, And when people...
clips/StutteringIsCool/66/StutteringIsCool_66_21.wav,0,0,1,0,0,0, how we'd be better than I can.
clips/StutteringIsCool/66/StutteringIsCool_66_23.wav,1,1,0,0,1,0, is what a lot of us are
clips/StutteringIsCool/66/StutteringIsCool_66_24.wav,0,0,0,0,0,1, We become bridge builders.
clips/StutteringIsCool/66/StutteringIsCool_66_27.wav,1,0,0,1,0,0, It's all true. It's very true.
clips/StutteringIsCool/66/StutteringIsCool_66_28.wav,0,1,0,0,0,0, A serious look in two.
clips/StutteringIsCool/66/StutteringIsCool_66_29.wav,0,1,0,0,1,0, about how...
clips/StutteringIsCool/66/StutteringIsCool_66_30.wav,0,1,0,0,1,0, on the board of the international
clips/StutteringIsCool/66/StutteringIsCool_66_31.wav,0,0,0,0,1,0," Now, people seem to want to expand."
clips/StutteringIsCool/66/StutteringIsCool_66_34.wav,1,1,0,0,1,0, and
clips/StutteringIsCool/66/StutteringIsCool_66_35.wav,0,0,0,1,1,0, I think we were received.
clips/StutteringIsCool/66/StutteringIsCool_66_37.wav,1,0,0,0,0,0," some out, so I'm not going to go there."
clips/StutteringIsCool/66/StutteringIsCool_66_39.wav,0,1,0,0,1,0, with you
clips/StutteringIsCool/67/StutteringIsCool_67_2.wav,1,0,0,0,0,0, stage because I know it sounds a little scary.
clips/StutteringIsCool/67/StutteringIsCool_67_3.wav,0,0,0,0,0,1, Don't forget the Etsy shop got a lot
clips/StutteringIsCool/67/StutteringIsCool_67_5.wav,0,0,0,0,0,1, the 20th
clips/StutteringIsCool/67/StutteringIsCool_67_6.wav,0,0,0,0,0,1, always be with confidence.
clips/StutteringIsCool/67/StutteringIsCool_67_9.wav,0,0,1,1,1,0, until the until the 22nd
clips/StutteringIsCool/67/StutteringIsCool_67_10.wav,0,0,0,0,0,1, in diversity. I know diversity.
clips/StutteringIsCool/67/StutteringIsCool_67_13.wav,0,0,0,0,0,1, is but you don't stammer.
clips/StutteringIsCool/67/StutteringIsCool_67_18.wav,0,1,0,0,0,0, I'll replace it with a French word.
clips/StutteringIsCool/67/StutteringIsCool_67_19.wav,0,0,0,0,0,1, Why was it so damaging? Well...
clips/StutteringIsCool/67/StutteringIsCool_67_20.wav,0,0,0,0,0,1," you, an alternative person compromised."
clips/StutteringIsCool/67/StutteringIsCool_67_22.wav,0,0,0,0,0,1, ac fi wrestyl darod yn yt sac وaflwn hyn.
clips/StutteringIsCool/67/StutteringIsCool_67_24.wav,0,0,0,0,0,1, So it's a bit grim in place.
clips/StutteringIsCool/67/StutteringIsCool_67_26.wav,0,0,0,0,0,1, I hope people enjoy the comic and I hope people
clips/StutteringIsCool/67/StutteringIsCool_67_27.wav,1,1,0,0,0,0," Man, yes!"
clips/StutteringIsCool/67/StutteringIsCool_67_28.wav,0,0,0,0,0,1, but it seems to resonate with some people.
clips/StutteringIsCool/67/StutteringIsCool_67_29.wav,0,0,0,0,1,0, interesting weights to express.
clips/StutteringIsCool/67/StutteringIsCool_67_30.wav,0,0,0,0,1,0, telling the story in general.
clips/StutteringIsCool/67/StutteringIsCool_67_32.wav,1,0,1,1,1,0," And like that, I might try the notes."
clips/StutteringIsCool/67/StutteringIsCool_67_35.wav,0,0,1,1,1,0," Yeah, so far that's it."
clips/StutteringIsCool/67/StutteringIsCool_67_39.wav,0,1,0,0,1,0, the condition or her
clips/StutteringIsCool/68/StutteringIsCool_68_0.wav,1,0,0,0,1,0," Just a kind of, you know, take..."
clips/StutteringIsCool/68/StutteringIsCool_68_5.wav,1,0,1,0,0,0, Deservedly so.
clips/StutteringIsCool/68/StutteringIsCool_68_7.wav,0,1,1,1,1,0, What are they?
clips/StutteringIsCool/68/StutteringIsCool_68_10.wav,1,1,1,1,0,0, things and they were little led up.
clips/StutteringIsCool/68/StutteringIsCool_68_12.wav,0,0,0,0,0,1, And there's another...
clips/StutteringIsCool/68/StutteringIsCool_68_13.wav,0,0,0,0,1,0," First of all, you know, when you make something like"
clips/StutteringIsCool/68/StutteringIsCool_68_16.wav,1,1,0,0,0,0," Wow, what kind of feedback has..."
clips/StutteringIsCool/68/StutteringIsCool_68_19.wav,1,0,0,0,0,0, And when that scene came out she never told me she
clips/StutteringIsCool/68/StutteringIsCool_68_21.wav,0,0,0,0,0,1, documentaries or
clips/StutteringIsCool/68/StutteringIsCool_68_23.wav,0,0,0,1,1,0," Yeah, well that's the hope, you know, the funny"
clips/StutteringIsCool/68/StutteringIsCool_68_25.wav,1,0,0,0,0,0, I'm trying to remember there's one scene
